trial_id,case_id,seed,regime,step,time,action_index,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,588,5.88,2,-0.4:0,-0.4,0,0.16,0.725781,0.163629,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724503,""expected_score"":0.163623,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723225,""expected_score"":0.163616,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.725781,""expected_score"":0.163629,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724392,""expected_score"":0.163622,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724609,""expected_score"":0.163623,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723522,""expected_score"":0.163618,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723674,""expected_score"":0.163618,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.725329,""expected_score"":0.163627,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.725482,""expected_score"":0.163627,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,589,5.89,2,-0.4:0,-0.4,0,0.16,0.725397,0.163627,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724121,""expected_score"":0.163621,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722844,""expected_score"":0.163614,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.725397,""expected_score"":0.163627,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723992,""expected_score"":0.16362,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724243,""expected_score"":0.163621,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723128,""expected_score"":0.163616,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723305,""expected_score"":0.163617,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724933,""expected_score"":0.163625,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.725111,""expected_score"":0.163626,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,590,5.9,2,-0.4:0,-0.4,0,0.16,0.724994,0.163625,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.72372,""expected_score"":0.163619,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722445,""expected_score"":0.163612,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724994,""expected_score"":0.163625,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723574,""expected_score"":0.163618,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723859,""expected_score"":0.163619,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722716,""expected_score"":0.163614,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722917,""expected_score"":0.163615,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724518,""expected_score"":0.163623,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724721,""expected_score"":0.163624,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,591,5.91,2,-0.4:0,-0.4,0,0.16,0.724573,0.163623,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723301,""expected_score"":0.163617,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722028,""expected_score"":0.16361,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724573,""expected_score"":0.163623,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723138,""expected_score"":0.163616,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723458,""expected_score"":0.163617,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722287,""expected_score"":0.163611,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722512,""expected_score"":0.163613,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724086,""expected_score"":0.16362,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724313,""expected_score"":0.163622,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,592,5.92,2,-0.4:0,-0.4,0,0.16,0.724134,0.163621,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722864,""expected_score"":0.163614,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721594,""expected_score"":0.163608,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.724134,""expected_score"":0.163621,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722684,""expected_score"":0.163613,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723038,""expected_score"":0.163615,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.72184,""expected_score"":0.163609,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722089,""expected_score"":0.16361,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723635,""expected_score"":0.163618,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723887,""expected_score"":0.163619,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,593,5.93,2,-0.4:0,-0.4,0,0.16,0.723678,0.163618,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.72241,""expected_score"":0.163612,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721142,""expected_score"":0.163606,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723678,""expected_score"":0.163618,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722213,""expected_score"":0.163611,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722601,""expected_score"":0.163613,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721375,""expected_score"":0.163607,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721649,""expected_score"":0.163608,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723167,""expected_score"":0.163616,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723443,""expected_score"":0.163617,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,594,5.94,2,-0.4:0,-0.4,0,0.16,0.723203,0.163616,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721939,""expected_score"":0.16361,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720674,""expected_score"":0.163603,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.723203,""expected_score"":0.163616,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721725,""expected_score"":0.163609,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722147,""expected_score"":0.163611,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720894,""expected_score"":0.163604,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721191,""expected_score"":0.163606,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722682,""expected_score"":0.163613,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722981,""expected_score"":0.163615,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,595,5.95,2,-0.4:0,-0.4,0,0.16,0.722712,0.163614,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.72145,""expected_score"":0.163607,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720188,""expected_score"":0.163601,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722712,""expected_score"":0.163614,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721219,""expected_score"":0.163606,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721675,""expected_score"":0.163608,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720395,""expected_score"":0.163602,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720717,""expected_score"":0.163604,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722179,""expected_score"":0.163611,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722502,""expected_score"":0.163613,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,596,5.96,2,-0.4:0,-0.4,0,0.16,0.722202,0.163611,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720944,""expected_score"":0.163605,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.719685,""expected_score"":0.163598,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722202,""expected_score"":0.163611,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720696,""expected_score"":0.163603,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721186,""expected_score"":0.163606,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.71988,""expected_score"":0.163599,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720225,""expected_score"":0.163601,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721659,""expected_score"":0.163608,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.722006,""expected_score"":0.16361,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,597,5.97,2,-0.4:0,-0.4,0,0.16,0.721676,0.163608,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720421,""expected_score"":0.163602,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.719165,""expected_score"":0.163596,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721676,""expected_score"":0.163608,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720156,""expected_score"":0.163601,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.72068,""expected_score"":0.163603,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.719347,""expected_score"":0.163597,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.719716,""expected_score"":0.163599,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721122,""expected_score"":0.163606,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721493,""expected_score"":0.163607,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,598,5.98,2,-0.4:0,-0.4,0,0.16,0.721133,0.163606,0.064,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.719881,""expected_score"":0.163599,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.718629,""expected_score"":0.163593,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.721133,""expected_score"":0.163606,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.7196,""expected_score"":0.163598,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720157,""expected_score"":0.163601,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.718798,""expected_score"":0.163594,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.719191,""expected_score"":0.163596,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720568,""expected_score"":0.163603,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0.16,""expected_terminal_margin"":0.720962,""expected_score"":0.163605,""expected_delta_v"":0.064}]"
